Distance,Angle,Velocity,Label
0.402344,-29.0755,0.0,0
0.390625,-22.9839,0.0,0
0.386719,-26.9561,-0.0390625,0
0.402344,-174.123,0.078125,0
0.40625,-20.6147,-0.234375,0
0.40625,-174.424,0.0,0
0.429688,-19.1569,-0.15625,0
0.496094,-17.7614,0.234375,0
0.4375,-17.9304,0.273438,0
0.359375,-179.97,0.0390625,0
0.394531,-15.5583,0.0,0
0.367188,-23.2063,0.273438,0
